Park,ParkLatitude,ParkLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,Distance
Cleveland Playfield,47.55201155,-122.315542,Domino's Pizza,47.5630935,-122.28767930000001,Pizza Place,2432.163717875207
Cleveland Playfield,47.55201155,-122.315542,Thanh Thao,47.54753040403318,-122.28572408515016,Vietnamese Restaurant,2299.0960462784565
Cleveland Playfield,47.55201155,-122.315542,Joy Palace,47.547548838296755,-122.28505412801577,Chinese Restaurant,2347.9180232964422
Cleveland Playfield,47.55201155,-122.315542,VA Seattle Canteen,47.56409967049436,-122.30879835159435,American Restaurant,1436.615390723947
Cleveland Playfield,47.55201155,-122.315542,Pho Hiho,47.5475964618642,-122.32205598497087,Noodle House,693.8125209075224
Cleveland Playfield,47.55201155,-122.315542,Side Hustle Coffee & Donuts,47.547743,-122.3148,Donut Shop,477.85924863516533
Cleveland Playfield,47.55201155,-122.315542,Subway,47.558709359315564,-122.28549060817735,Sandwich Place,2381.2325098733018
Cleveland Playfield,47.55201155,-122.315542,Khaosan Road Thai Cuisine,47.548047,-122.321929,Restaurant,652.2449141624586
Cleveland Playfield,47.55201155,-122.315542,Subway,47.541452647840316,-122.34302568838848,Sandwich Place,2378.747053574343
Cleveland Playfield,47.55201155,-122.315542,McDonald's,47.545570726300106,-122.28602610063714,Fast Food Restaurant,2334.324534165458
Cleveland Playfield,47.55201155,-122.315542,The Spice Room,47.55752705422336,-122.2851186258251,Thai Restaurant,2370.5106407482585
Cleveland Playfield,47.55201155,-122.315542,beacon grill,47.567177,-122.307199,Fast Food Restaurant,1799.2325744637892
Cleveland Playfield,47.55201155,-122.315542,Seasoned in Seattle Cafe,47.551357,-122.288619,Café,2027.7895470334743
Cleveland Playfield,47.55201155,-122.315542,Boeing Cafe (Bldg 2-22),47.5325542962464,-122.31239892708435,Café,2176.1872348128895
Cleveland Playfield,47.55201155,-122.315542,Ivar's,47.53371879821029,-122.30392456054688,Seafood Restaurant,2213.888415180391
Cleveland Playfield,47.55201155,-122.315542,Pho Bo,47.559647035066035,-122.28580964839053,Vietnamese Restaurant,2393.380451963404
Cleveland Playfield,47.55201155,-122.315542,Taqueria Contreras,47.558799743652344,-122.28636932373048,Food Truck,2321.7513363033445
Cleveland Playfield,47.55201155,-122.315542,Asian Bistro,47.557707,-122.285337,Asian Restaurant,2359.923658028388
Cleveland Playfield,47.55201155,-122.315542,Wabi Sabi,47.557536,-122.285199,Food,2364.9256336313356
Cleveland Playfield,47.55201155,-122.315542,Canton Noodle House,47.547396,-122.284867,Chinese Restaurant,2365.319021032093
Cleveland Playfield,47.55201155,-122.315542,Awash Ethiopian Restaurant,47.558627,-122.285091,African Restaurant,2407.0064288542494
Cleveland Playfield,47.55201155,-122.315542,Taproot Cafe & Bar,47.557613,-122.28457,Bistro,2412.868017487263
Cleveland Playfield,47.55201155,-122.315542,Tagla Ethiopian Cafe,47.56357280565526,-122.28819298918572,Ethiopian Restaurant,2426.7040605650627
Cleveland Playfield,47.55201155,-122.315542,Paris Bakery & Deli,47.55645167649528,-122.28381817979036,Bakery,2438.221366963398
Cleveland Playfield,47.55201155,-122.315542,Bua 9 Thai Cuisine,47.55642198607234,-122.28377150513586,Thai Restaurant,2440.997117069004
Ballard Playground,47.67278587,-122.3915498,Cafe Besalu,47.671971270463416,-122.38775528572724,Bakery,299.0023991756937
Ballard Playground,47.67278587,-122.3915498,Copine,47.67574136749478,-122.38740432867979,French Restaurant,452.6455947184428
Ballard Playground,47.67278587,-122.3915498,8oz Burger & Co.,47.66860137419473,-122.38819226582079,Burger Joint,529.1830141854796
Ballard Playground,47.67278587,-122.3915498,Ristorante Picolinos,47.67546742617405,-122.39849230731859,Italian Restaurant,600.5729642454354
Ballard Playground,47.67278587,-122.3915498,La Carta De Oaxaca,47.6681689403781,-122.38576711568744,Mexican Restaurant,672.3848265889451
Ballard Playground,47.67278587,-122.3915498,Tall Grass Bakery,47.6719822697272,-122.38769017869043,Bakery,303.30309265057593
Ballard Playground,47.67278587,-122.3915498,Ocho,47.668588515365855,-122.38744605331458,Tapas Restaurant,559.2567671034278
Ballard Playground,47.67278587,-122.3915498,Scooter's Burgers,47.671097354207525,-122.38739128746657,Burger Joint,364.3782828102529
Ballard Playground,47.67278587,-122.3915498,Mr. Gyros,47.6693040938513,-122.3820177006177,Mediterranean Restaurant,813.8158813403273
Ballard Playground,47.67278587,-122.3915498,Pink Bee,47.669632,-122.382668,Thai Restaurant,753.566056856705
Ballard Playground,47.67278587,-122.3915498,Sawyer,47.666936712378856,-122.3849577257965,New American Restaurant,817.326406405908
Ballard Playground,47.67278587,-122.3915498,San Fermo,47.667286785248706,-122.38451987054405,Italian Restaurant,807.8058892238624
Ballard Playground,47.67278587,-122.3915498,Pestle Rock,47.66853238288658,-122.38661516925328,Thai Restaurant,600.8218019717448
Ballard Playground,47.67278587,-122.3915498,Asadero Sinaloa,47.66695604627184,-122.38264931164387,Mexican Restaurant,931.0946525063881
Ballard Playground,47.67278587,-122.3915498,Arashi Ramen,47.66823466978185,-122.38228121757206,Noodle House,860.5588278386595
Ballard Playground,47.67278587,-122.3915498,La Isla,47.668810967440976,-122.38713600824516,Latin American Restaurant,552.438662159776
Ballard Playground,47.67278587,-122.3915498,Mighty-O Donuts,47.668542440559825,-122.37881938983554,Donut Shop,1066.1202802010064
Ballard Playground,47.67278587,-122.3915498,Un Bien,47.6747862248261,-122.40634572119195,Caribbean Restaurant,1133.1346288818063
Ballard Playground,47.67278587,-122.3915498,Hood Famous Bakeshop,47.66845148114616,-122.38737906068137,Bakery,574.7586319418408
Ballard Playground,47.67278587,-122.3915498,Billy Beach Sushi and Bar,47.66819557201761,-122.38420008543017,Sushi Restaurant,751.7532759219714
Ballard Playground,47.67278587,-122.3915498,Señor Moose Cafe,47.66653327829264,-122.38195553527865,Mexican Restaurant,1001.2268104149496
Ballard Playground,47.67278587,-122.3915498,Porkchop & Co.,47.66789910103758,-122.38377746399944,Sandwich Place,797.4407932305927
Ballard Playground,47.67278587,-122.3915498,Bastille Café & Bar,47.66656387757019,-122.38345275534563,French Restaurant,921.0552856318308
Ballard Playground,47.67278587,-122.3915498,Gracia,47.66665796140054,-122.38375023148127,Mexican Restaurant,898.5029132298715
Ballard Playground,47.67278587,-122.3915498,El Camión,47.67873972132501,-122.37680393379415,Food Truck,1290.0798478783745
Ballard Playground,47.67278587,-122.3915498,Ray's Boathouse,47.673392130546354,-122.4076889481522,Seafood Restaurant,1213.85185789089
Ballard Playground,47.67278587,-122.3915498,The Monkey Bridge,47.66851760548048,-122.38006485075323,Vietnamese Restaurant,984.444778300994
Ballard Playground,47.67278587,-122.3915498,Pho Than Brothers,47.66862111173407,-122.38383061930828,Vietnamese Restaurant,741.9396895138642
Ballard Playground,47.67278587,-122.3915498,Un Bien,47.68163662900125,-122.37663719087422,Caribbean Restaurant,1490.736115464095
Ballard Playground,47.67278587,-122.3915498,The Walrus and the Carpenter,47.66362269861367,-122.3801155646005,Seafood Restaurant,1332.434855617296
Ballard Playground,47.67278587,-122.3915498,Delancey,47.67954593341448,-122.37476960718206,Pizza Place,1467.1847157205195
Ballard Playground,47.67278587,-122.3915498,The Other Coast Cafe,47.66674597893921,-122.38372694136072,Sandwich Place,892.2554241255374
Ballard Playground,47.67278587,-122.3915498,Ray's Cafe,47.673354045074895,-122.40769286642285,Seafood Restaurant,1213.9183631499775
Ballard Playground,47.67278587,-122.3915498,MOD Pizza,47.67272181,-122.37589717,Pizza Place,1175.4725756746675
Ballard Playground,47.67278587,-122.3915498,Staple & Fancy Mercantile,47.663631742659504,-122.38007239899765,New American Restaurant,1333.758954131585
Ballard Playground,47.67278587,-122.3915498,Moshi Moshi Sushi,47.66696288411547,-122.38393933789094,Sushi Restaurant,863.6097668035908
Ballard Playground,47.67278587,-122.3915498,The Fat Hen,47.679593621013545,-122.37453550782013,Breakfast Spot,1485.0040377630824
Ballard Playground,47.67278587,-122.3915498,Bitterroot BBQ,47.666220679007644,-122.383306689783,BBQ Joint,957.1087937135877
Ballard Playground,47.67278587,-122.3915498,Rosellini's,47.67952480918485,-122.3747295593868,Bakery,1468.5687285723684
Ballard Playground,47.67278587,-122.3915498,Scandinavian Specialties,47.67819841284109,-122.3768823771262,Scandinavian Restaurant,1255.0892554380473
Ballard Playground,47.67278587,-122.3915498,Cycle Dogs,47.66418197057149,-122.3770326653872,Hot Dog Joint,1450.4474280986055
Ballard Playground,47.67278587,-122.3915498,Mean Sandwich,47.663772658876475,-122.37680668420288,Sandwich Place,1493.3996904616529
Ballard Playground,47.67278587,-122.3915498,Teriyaki Bowl,47.65783546275801,-122.3891920030317,Japanese Restaurant,1671.6495232622392
Ballard Playground,47.67278587,-122.3915498,Cafe Munir,47.68690805359446,-122.38799637355696,Middle Eastern Restaurant,1592.670066937109
Ballard Playground,47.67278587,-122.3915498,The Gerald,47.665970401659,-122.38262700154031,New American Restaurant,1011.5649276459962
Ballard Playground,47.67278587,-122.3915498,Larsen's Bakery,47.686804290860316,-122.38752398755356,Bakery,1587.66730838807
Ballard Playground,47.67278587,-122.3915498,Take 5 Urban Market,47.67943349680548,-122.36629324553397,Deli / Bodega,2035.4782059399604
Ballard Playground,47.67278587,-122.3915498,Joli,47.676146,-122.364193,French Restaurant,2088.014865862864
Ballard Playground,47.67278587,-122.3915498,El Borracho,47.668238143210296,-122.38424883229588,Mexican Restaurant,745.8524624676871
Ballard Playground,47.67278587,-122.3915498,Sunny Teriyaki,47.65623837239372,-122.3844184615109,Japanese Restaurant,1916.1947889482283
Ballard Playground,47.67278587,-122.3915498,The Dray,47.676057941658954,-122.36500008452451,Gastropub,2026.6362151044848
Ballard Playground,47.67278587,-122.3915498,Chinook's,47.65537829622633,-122.38115212299637,Seafood Restaurant,2087.059393653762
Ballard Playground,47.67278587,-122.3915498,Mainstay Provisions,47.676078000000004,-122.364349,Café,2075.1447367193355
Ballard Playground,47.67278587,-122.3915498,Viet Nam Restaurant,47.680741741646955,-122.3765923409503,Vietnamese Restaurant,1429.666374924379
Ballard Playground,47.67278587,-122.3915498,Wild Mountain Cafe,47.69077875358803,-122.37455876932466,American Restaurant,2372.6786444800478
Ballard Playground,47.67278587,-122.3915498,Veraci Pizza,47.668860075280286,-122.36332202311158,Pizza Place,2164.3433472468314
Ballard Playground,47.67278587,-122.3915498,Taki's Mad Greek,47.69177553170496,-122.37706966988856,Greek Restaurant,2374.827482493108
Ballard Playground,47.67278587,-122.3915498,Thai Siam Restaurant,47.688729826242344,-122.37683628845578,Thai Restaurant,2088.7812248932078
Ballard Playground,47.67278587,-122.3915498,Pasta Bella,47.671958885028296,-122.37634829724868,Italian Restaurant,1145.2783515482192
Ballard Playground,47.67278587,-122.3915498,Top Pot Doughnuts,47.662873084286296,-122.37418127844528,Donut Shop,1707.7046350547078
Ballard Playground,47.67278587,-122.3915498,Crown Hill Broiler,47.687647,-122.377145,Restaurant,1974.8422594721426
Ballard Playground,47.67278587,-122.3915498,Brimmer & Heeltap,47.668509236033316,-122.36315947970634,Gastropub,2184.4655094862123
Ballard Playground,47.67278587,-122.3915498,Cafe Bambino,47.675954614676144,-122.36215254286311,Café,2235.4872444033012
Ballard Playground,47.67278587,-122.3915498,Giddy Up Burgers & Greens,47.66214295111249,-122.36782331413806,Burger Joint,2139.060297839391
Ballard Playground,47.67278587,-122.3915498,The Blue Glass,47.67602584843713,-122.36498037963987,Restaurant,2027.455471077527
Ballard Playground,47.67278587,-122.3915498,Choice Deli & Grocery,47.675979636397784,-122.36595452867935,Deli / Bodega,1954.5710167639504
Ballard Playground,47.67278587,-122.3915498,Kasbah Authentic Moroccan Restaurant,47.690435847444284,-122.37560362401716,Moroccan Restaurant,2298.8067613545154
Ballard Playground,47.67278587,-122.3915498,El Taco Loco,47.686857386407496,-122.37678172711635,Food Truck,1917.642520329882
Ballard Playground,47.67278587,-122.3915498,Little Coney,47.68661739667288,-122.40315462351757,American Restaurant,1767.5517737244531
Ballard Playground,47.67278587,-122.3915498,Cocina Esperanza,47.690446897581424,-122.39799175302444,Mexican Restaurant,2022.319561919715
